movie_title;score;num_votes;num_reviews;link
Men in Black 3;6.8;268154;341.0;http://www.imdb.com/title/tt1409024/
The Godfather: Part III;7.6;267980;545.0;http://www.imdb.com/title/tt0099674/
Anchorman: The Legend of Ron Burgundy;7.2;267921;577.0;http://www.imdb.com/title/tt0357413/
Madagascar;6.9;266636;385.0;http://www.imdb.com/title/tt0351283/
Man on Fire;7.7;266310;690.0;http://www.imdb.com/title/tt0328107/
50 First Dates;6.8;266103;456.0;http://www.imdb.com/title/tt0343660/
Boyhood;8.0;266020;836.0;http://www.imdb.com/title/tt1065073/
The Mask;6.9;265818;213.0;http://www.imdb.com/title/tt0110475/
The Theory of Everything;7.7;265507;388.0;http://www.imdb.com/title/tt2980516/
Hotel Rwanda;8.1;264533;609.0;http://www.imdb.com/title/tt0395169/
The Aviator;7.5;264318;799.0;http://www.imdb.com/title/tt0338751/
TRON: Legacy;6.8;264183;665.0;http://www.imdb.com/title/tt1104001/
Flight;7.3;264047;491.0;http://www.imdb.com/title/tt1907668/
Cars;7.2;263853;584.0;http://www.imdb.com/title/tt0317219/
The Island;6.9;263329;899.0;http://www.imdb.com/title/tt0399201/
Lucky Number Slevin;7.8;262153;507.0;http://www.imdb.com/title/tt0425210/
Equilibrium;7.5;261317;1137.0;http://www.imdb.com/title/tt0238380/
The Game;7.8;261069;506.0;http://www.imdb.com/title/tt0119174/
Speed;7.2;260981;373.0;http://www.imdb.com/title/tt0111257/
Aladdin;8.0;260939;244.0;http://www.imdb.com/title/tt0103639/
Moon;7.9;260607;485.0;http://www.imdb.com/title/tt1182345/
Meet the Parents;7.0;260442;507.0;http://www.imdb.com/title/tt0212338/
Brokeback Mountain;7.7;259837;2254.0;http://www.imdb.com/title/tt0388795/
The Devil's Advocate;7.5;259519;431.0;http://www.imdb.com/title/tt0118971/
The Rock;7.4;259492;415.0;http://www.imdb.com/title/tt0117500/
The Lives of Others;8.5;259379;407.0;http://www.imdb.com/title/tt0405094/
The Simpsons Movie;7.4;259083;763.0;http://www.imdb.com/title/tt0462538/
22 Jump Street;7.1;258186;322.0;http://www.imdb.com/title/tt2294449/
The Thing;8.2;258078;911.0;http://www.imdb.com/title/tt0084787/
Ocean's Thirteen;6.9;256928;288.0;http://www.imdb.com/title/tt0496806/
Mission: Impossible III;6.9;256695;871.0;http://www.imdb.com/title/tt0317919/
Shooter;7.2;256213;338.0;http://www.imdb.com/title/tt0822854/
National Treasure;6.9;255447;692.0;http://www.imdb.com/title/tt0368891/
Pineapple Express;7.0;255257;374.0;http://www.imdb.com/title/tt0910936/
Real Steel;7.1;254841;426.0;http://www.imdb.com/title/tt0433035/
Being John Malkovich;7.8;254404;840.0;http://www.imdb.com/title/tt0120601/
Pearl Harbor;6.1;254111;1999.0;http://www.imdb.com/title/tt0213149/
Maleficent;7.0;252257;634.0;http://www.imdb.com/title/tt1587310/
The Wrestler;7.9;251349;547.0;http://www.imdb.com/title/tt1125849/
The Fault in Our Stars;7.8;249688;548.0;http://www.imdb.com/title/tt2582846/
Burn After Reading;7.0;248468;545.0;http://www.imdb.com/title/tt0887883/
Downfall;8.3;248354;564.0;http://www.imdb.com/title/tt0363163/
Lord of War;7.6;248123;437.0;http://www.imdb.com/title/tt0399295/
The Mummy Returns;6.3;248045;890.0;http://www.imdb.com/title/tt0209163/
There's Something About Mary;7.1;247289;611.0;http://www.imdb.com/title/tt0129387/
The Interview;6.6;247020;835.0;http://www.imdb.com/title/tt2788710/
The Expendables 2;6.7;246803;474.0;http://www.imdb.com/title/tt1764651/
The Lego Movie;7.8;246698;471.0;http://www.imdb.com/title/tt1490017/
Click;6.4;246492;685.0;http://www.imdb.com/title/tt0389860/
Mean Girls;7.0;245989;554.0;http://www.imdb.com/title/tt0377092/
Salt;6.4;245621;514.0;http://www.imdb.com/title/tt0944835/
Hugo;7.5;245333;678.0;http://www.imdb.com/title/tt0970179/
Unbreakable;7.2;245152;1344.0;http://www.imdb.com/title/tt0217869/
Hitch;6.6;244840;372.0;http://www.imdb.com/title/tt0386588/
Hellboy;6.8;244566;597.0;http://www.imdb.com/title/tt0167190/
Les Misérables;7.6;243834;845.0;http://www.imdb.com/title/tt1707386/
Babel;7.5;243799;908.0;http://www.imdb.com/title/tt0449467/
Jumper;6.1;243053;488.0;http://www.imdb.com/title/tt0489099/
Serenity;8.0;242599;1594.0;http://www.imdb.com/title/tt0379786/
Transformers: Age of Extinction;5.7;242420;918.0;http://www.imdb.com/title/tt2109248/
Mission: Impossible II;6.1;242188;1426.0;http://www.imdb.com/title/tt0120755/
Magnolia;8.0;241030;1437.0;http://www.imdb.com/title/tt0175880/
True Grit;7.7;240962;724.0;http://www.imdb.com/title/tt1403865/
Superman Returns;6.1;240396;2367.0;http://www.imdb.com/title/tt0348150/
Total Recall;7.5;240241;391.0;http://www.imdb.com/title/tt0100802/
Interview with the Vampire: The Vampire Chronicles;7.6;239752;406.0;http://www.imdb.com/title/tt0110148/
Jackie Brown;7.5;239540;462.0;http://www.imdb.com/title/tt0119396/
RED;7.1;238916;328.0;http://www.imdb.com/title/tt1245526/
A.I. Artificial Intelligence;7.1;238747;2153.0;http://www.imdb.com/title/tt0212720/
Taken 2;6.3;238671;461.0;http://www.imdb.com/title/tt1397280/
3:10 to Yuma;7.8;237872;560.0;http://www.imdb.com/title/tt0381849/
Moonrise Kingdom;7.8;237848;377.0;http://www.imdb.com/title/tt1748122/
The Transporter;6.8;237248;460.0;http://www.imdb.com/title/tt0293662/
The Secret Life of Walter Mitty;7.3;236421;515.0;http://www.imdb.com/title/tt0359950/
Apocalypto;7.8;236000;1043.0;http://www.imdb.com/title/tt0472043/
Mulholland Drive;8.0;235992;1768.0;http://www.imdb.com/title/tt0166924/
Raging Bull;8.3;235133;494.0;http://www.imdb.com/title/tt0081398/
Monsters University;7.3;235025;265.0;http://www.imdb.com/title/tt1453405/
Night at the Museum;6.4;234480;444.0;http://www.imdb.com/title/tt0477347/
Seven Pounds;7.7;232710;599.0;http://www.imdb.com/title/tt0814314/
Mission: Impossible - Rogue Nation;7.4;232187;440.0;http://www.imdb.com/title/tt2381249/
Public Enemies;7.0;230931;585.0;http://www.imdb.com/title/tt1152836/
The Bourne Legacy;6.7;229823;504.0;http://www.imdb.com/title/tt1194173/
Clash of the Titans;5.8;229679;637.0;http://www.imdb.com/title/tt0800320/
The Equalizer;7.2;229574;436.0;http://www.imdb.com/title/tt0455944/
Seven Samurai;8.7;229012;596.0;http://www.imdb.com/title/tt0047478/
Snow White and the Huntsman;6.1;228554;710.0;http://www.imdb.com/title/tt1735898/
The Proposal;6.7;227824;273.0;http://www.imdb.com/title/tt1041829/
The Book of Eli;6.9;227072;560.0;http://www.imdb.com/title/tt1037705/
Eyes Wide Shut;7.3;227071;1500.0;http://www.imdb.com/title/tt0120663/
Jack Reacher;7.0;226570;448.0;http://www.imdb.com/title/tt0790724/
Con Air;6.8;225282;339.0;http://www.imdb.com/title/tt0118880/
300: Rise of an Empire;6.2;225273;523.0;http://www.imdb.com/title/tt1253863/
Donnie Brasco;7.8;225122;234.0;http://www.imdb.com/title/tt0119008/
O Brother, Where Art Thou?;7.8;225102;862.0;http://www.imdb.com/title/tt0190590/
As Good as It Gets;7.7;224671;470.0;http://www.imdb.com/title/tt0119822/
Moulin Rouge!;7.6;224013;2319.0;http://www.imdb.com/title/tt0203009/
Green Lantern;5.6;223393;550.0;http://www.imdb.com/title/tt1133985/
The Blind Side;7.7;223127;420.0;http://www.imdb.com/title/tt0878804/
Prince of Persia: The Sands of Time;6.6;222403;453.0;http://www.imdb.com/title/tt0473075/
10 Things I Hate About You;7.2;222099;549.0;http://www.imdb.com/title/tt0147800/
Scream;7.2;222018;869.0;http://www.imdb.com/title/tt0117571/
Princess Mononoke;8.4;221552;570.0;http://www.imdb.com/title/tt0119698/
Starship Troopers;7.2;221521;1049.0;http://www.imdb.com/title/tt0120201/
How to Train Your Dragon 2;7.9;221128;343.0;http://www.imdb.com/title/tt1646971/
Once Upon a Time in America;8.4;221000;495.0;http://www.imdb.com/title/tt0087843/
The Twilight Saga: New Moon;4.6;220758;919.0;http://www.imdb.com/title/tt1259571/
Gattaca;7.8;220591;641.0;http://www.imdb.com/title/tt0119177/
The Mist;7.2;220475;1066.0;http://www.imdb.com/title/tt0884328/
Liar Liar;6.8;220392;243.0;http://www.imdb.com/title/tt0119528/
Fifty Shades of Grey;4.1;220020;1360.0;http://www.imdb.com/title/tt2322441/
Jurassic Park III;5.9;219501;1236.0;http://www.imdb.com/title/tt0163025/
Top Gun;6.9;219171;388.0;http://www.imdb.com/title/tt0092099/
From Dusk Till Dawn;7.3;219091;592.0;http://www.imdb.com/title/tt0116367/
The Untouchables;7.9;219008;418.0;http://www.imdb.com/title/tt0094226/
Insomnia;7.2;218771;651.0;http://www.imdb.com/title/tt0278504/
Bridesmaids;6.8;218711;485.0;http://www.imdb.com/title/tt1478338/
Gone in Sixty Seconds;6.5;218341;498.0;http://www.imdb.com/title/tt0187078/
Crouching Tiger, Hidden Dragon;7.9;217740;1641.0;http://www.imdb.com/title/tt0190332/
Forgetting Sarah Marshall;7.2;217507;325.0;http://www.imdb.com/title/tt0800039/
Law Abiding Citizen;7.4;217480;429.0;http://www.imdb.com/title/tt1197624/
Kingdom of Heaven;7.2;217373;942.0;http://www.imdb.com/title/tt0320661/
Neighbors;6.4;216581;397.0;http://www.imdb.com/title/tt2004420/
Ace Ventura: Pet Detective;6.9;216486;242.0;http://www.imdb.com/title/tt0109040/
Zero Dark Thirty;7.4;216032;640.0;http://www.imdb.com/title/tt1790885/
Gone with the Wind;8.2;215340;706.0;http://www.imdb.com/title/tt0031381/
Batman Returns;7.0;215255;610.0;http://www.imdb.com/title/tt0103776/
Howl's Moving Castle;8.2;214091;330.0;http://www.imdb.com/title/tt0347149/
Pitch Perfect;7.2;213898;250.0;http://www.imdb.com/title/tt1981677/
The Dictator;6.4;213863;310.0;http://www.imdb.com/title/tt1645170/
The Fugitive;7.8;213668;270.0;http://www.imdb.com/title/tt0106977/
Pretty Woman;6.9;213476;271.0;http://www.imdb.com/title/tt0100405/
Fantastic 4: Rise of the Silver Surfer;5.6;213275;436.0;http://www.imdb.com/title/tt0486576/
Fear and Loathing in Las Vegas;7.7;213226;648.0;http://www.imdb.com/title/tt0120669/
Step Brothers;6.9;212499;277.0;http://www.imdb.com/title/tt0838283/
John Carter;6.6;212204;738.0;http://www.imdb.com/title/tt0401729/
28 Weeks Later;7.0;212167;713.0;http://www.imdb.com/title/tt0463854/
Hulk;5.7;212106;1445.0;http://www.imdb.com/title/tt0286716/
Stardust;7.7;212085;492.0;http://www.imdb.com/title/tt0486655/
Shrek the Third;6.1;211971;326.0;http://www.imdb.com/title/tt0413267/
Robin Hood;6.7;211765;546.0;http://www.imdb.com/title/tt0955308/
Meet the Fockers;6.3;211296;428.0;http://www.imdb.com/title/tt0290002/
A Bug's Life;7.2;211226;317.0;http://www.imdb.com/title/tt0120623/
School of Rock;7.1;210680;479.0;http://www.imdb.com/title/tt0332379/
Unknown;6.9;210542;332.0;http://www.imdb.com/title/tt1401152/
1408;6.8;209396;580.0;http://www.imdb.com/title/tt0450385/
The Royal Tenenbaums;7.6;209133;962.0;http://www.imdb.com/title/tt0265666/
Apollo 13;7.6;208817;296.0;http://www.imdb.com/title/tt0112384/
Hellboy II: The Golden Army;7.0;208422;342.0;http://www.imdb.com/title/tt0411477/
Underworld;7.0;208092;806.0;http://www.imdb.com/title/tt0320691/
Phone Booth;7.1;207934;629.0;http://www.imdb.com/title/tt0183649/
Angels & Demons;6.7;207839;435.0;http://www.imdb.com/title/tt0808151/
Alien 3;6.4;207686;776.0;http://www.imdb.com/title/tt0103644/
The Patriot;7.1;207613;1144.0;http://www.imdb.com/title/tt0187393/
Almost Famous;7.9;207287;822.0;http://www.imdb.com/title/tt0181875/
Vanilla Sky;6.9;206776;1248.0;http://www.imdb.com/title/tt0259711/
Panic Room;6.8;206104;850.0;http://www.imdb.com/title/tt0258000/
The Descendants;7.3;205284;439.0;http://www.imdb.com/title/tt1033575/
Chronicle;7.1;204327;471.0;http://www.imdb.com/title/tt1706593/
Red Dragon;7.2;204063;764.0;http://www.imdb.com/title/tt0289765/
Lone Survivor;7.6;203963;420.0;http://www.imdb.com/title/tt1091191/
Dredd;7.1;203458;588.0;http://www.imdb.com/title/tt1343727/
Notting Hill;7.0;203269;602.0;http://www.imdb.com/title/tt0125439/
Olympus Has Fallen;6.5;203154;698.0;http://www.imdb.com/title/tt2302755/
The Grey;6.8;203111;755.0;http://www.imdb.com/title/tt1601913/
Kick-Ass 2;6.6;202967;378.0;http://www.imdb.com/title/tt1650554/
Insidious;6.8;202800;752.0;http://www.imdb.com/title/tt1591095/
Battleship;5.9;202382;751.0;http://www.imdb.com/title/tt1440129/
About Time;7.8;202341;391.0;http://www.imdb.com/title/tt2194499/
Zoolander;6.6;201084;523.0;http://www.imdb.com/title/tt0196229/
Non-Stop;7.0;200647;384.0;http://www.imdb.com/title/tt2024469/
Contact;7.4;200556;611.0;http://www.imdb.com/title/tt0118884/
Road to Perdition;7.7;200359;1009.0;http://www.imdb.com/title/tt0257044/
Office Space;7.8;200293;621.0;http://www.imdb.com/title/tt0151804/
American Pie 2;6.4;200260;431.0;http://www.imdb.com/title/tt0252866/
Home Alone 2: Lost in New York;6.6;200077;189.0;http://www.imdb.com/title/tt0104431/
The Adjustment Bureau;7.1;200035;407.0;http://www.imdb.com/title/tt1385826/
Noah;5.8;200022;1240.0;http://www.imdb.com/title/tt1959490/
Changeling;7.8;199056;387.0;http://www.imdb.com/title/tt0824747/
Dark Shadows;6.2;199039;479.0;http://www.imdb.com/title/tt1077368/
GoldenEye;7.2;199025;416.0;http://www.imdb.com/title/tt0113189/
Resident Evil;6.7;198701;1138.0;http://www.imdb.com/title/tt0120804/
Vicky Cristina Barcelona;7.2;198111;365.0;http://www.imdb.com/title/tt0497465/
Blow;7.6;198066;426.0;http://www.imdb.com/title/tt0221027/
Sucker Punch;6.1;197584;918.0;http://www.imdb.com/title/tt0978764/
Lincoln;7.4;197412;720.0;http://www.imdb.com/title/tt0443272/
Crank;7.0;196422;444.0;http://www.imdb.com/title/tt0479884/
Sicario;7.6;196217;461.0;http://www.imdb.com/title/tt3397884/
Spotlight;8.1;195333;409.0;http://www.imdb.com/title/tt1895587/
Role Models;6.9;195255;170.0;http://www.imdb.com/title/tt0430922/
I Am Number Four;6.1;195043;329.0;http://www.imdb.com/title/tt1464540/
RocknRolla;7.3;194489;192.0;http://www.imdb.com/title/tt1032755/
Dawn of the Dead;7.4;194422;1057.0;http://www.imdb.com/title/tt0363547/
Ice Age: The Meltdown;6.9;194249;253.0;http://www.imdb.com/title/tt0438097/
Pitch Black;7.1;193962;805.0;http://www.imdb.com/title/tt0134847/
The Village;6.5;193770;2003.0;http://www.imdb.com/title/tt0368447/
Pride & Prejudice;7.8;193455;1058.0;http://www.imdb.com/title/tt0414387/
Annie Hall;8.1;192940;491.0;http://www.imdb.com/title/tt0075686/
Atonement;7.8;192930;581.0;http://www.imdb.com/title/tt0783233/
Lawrence of Arabia;8.4;192775;559.0;http://www.imdb.com/title/tt0056172/
Paul;7.0;192462;334.0;http://www.imdb.com/title/tt1092026/
Thank You for Smoking;7.6;191998;323.0;http://www.imdb.com/title/tt0427944/
2 Fast 2 Furious;5.9;191912;370.0;http://www.imdb.com/title/tt0322259/
21;6.8;191470;278.0;http://www.imdb.com/title/tt0478087/
Blade;7.1;191437;582.0;http://www.imdb.com/title/tt0120611/
The Fountain;7.3;190990;915.0;http://www.imdb.com/title/tt0414993/
Batman Forever;5.4;190786;539.0;http://www.imdb.com/title/tt0112462/
Don Jon;6.6;190494;314.0;http://www.imdb.com/title/tt2229499/
Perfume: The Story of a Murderer;7.5;190490;482.0;http://www.imdb.com/title/tt0396171/
True Lies;7.2;190439;351.0;http://www.imdb.com/title/tt0111503/
Sunshine;7.3;190132;801.0;http://www.imdb.com/title/tt0448134/
The Artist;8.0;190030;583.0;http://www.imdb.com/title/tt1655442/
Jerry Maguire;7.3;189923;318.0;http://www.imdb.com/title/tt0116695/
Batman & Robin;3.7;189855;1018.0;http://www.imdb.com/title/tt0118688/
The Reader;7.6;189812;370.0;http://www.imdb.com/title/tt0976051/
The Other Guys;6.7;189806;316.0;http://www.imdb.com/title/tt1386588/
21 Grams;7.7;189683;559.0;http://www.imdb.com/title/tt0315733/
Beetlejuice;7.5;189413;306.0;http://www.imdb.com/title/tt0094721/
Eastern Promises;7.7;189249;398.0;http://www.imdb.com/title/tt0765443/
Boogie Nights;7.9;189032;560.0;http://www.imdb.com/title/tt0118749/
Enemy at the Gates;7.6;188887;662.0;http://www.imdb.com/title/tt0215750/
Corpse Bride;7.4;188785;467.0;http://www.imdb.com/title/tt0121164/
Saw II;6.6;188679;864.0;http://www.imdb.com/title/tt0432348/
The Ides of March;7.1;188652;288.0;http://www.imdb.com/title/tt1124035/
Walk the Line;7.9;188637;815.0;http://www.imdb.com/title/tt0358273/
Terminator Genisys;6.6;188457;867.0;http://www.imdb.com/title/tt1340138/
Enemy of the State;7.3;188116;415.0;http://www.imdb.com/title/tt0120660/
Garden State;7.6;187595;978.0;http://www.imdb.com/title/tt0333766/
8 Mile;7.0;187181;564.0;http://www.imdb.com/title/tt0298203/
The Place Beyond the Pines;7.3;187170;376.0;http://www.imdb.com/title/tt1817273/
Disturbia;6.9;186982;491.0;http://www.imdb.com/title/tt0486822/
Stranger Than Fiction;7.6;186977;529.0;http://www.imdb.com/title/tt0420223/
Knowing;6.2;186879;791.0;http://www.imdb.com/title/tt0448011/
The Blair Witch Project;6.4;186786;3400.0;http://www.imdb.com/title/tt0185937/
A History of Violence;7.5;186606;1125.0;http://www.imdb.com/title/tt0399146/
Dances with Wolves;8.0;186485;382.0;http://www.imdb.com/title/tt0099348/
Me, Myself & Irene;6.5;185878;481.0;http://www.imdb.com/title/tt0183505/
Seven Psychopaths;7.2;185845;284.0;http://www.imdb.com/title/tt1931533/
The World's End;7.0;185587;401.0;http://www.imdb.com/title/tt1213663/
The Twilight Saga: Breaking Dawn - Part 2;5.5;185394;329.0;http://www.imdb.com/title/tt1673434/
Dodgeball: A True Underdog Story;6.7;185338;392.0;http://www.imdb.com/title/tt0364725/
Old School;7.2;185258;404.0;http://www.imdb.com/title/tt0302886/
Paranormal Activity;6.3;184824;1189.0;http://www.imdb.com/title/tt1179904/
The Bucket List;7.4;184795;310.0;http://www.imdb.com/title/tt0825232/
Warm Bodies;6.9;184641;326.0;http://www.imdb.com/title/tt1588173/
The Twilight Saga: Eclipse;4.9;184637;498.0;http://www.imdb.com/title/tt1325004/
Ender's Game;6.7;184561;554.0;http://www.imdb.com/title/tt1731141/
The Chronicles of Riddick;6.7;183909;666.0;http://www.imdb.com/title/tt0296572/
Austin Powers: International Man of Mystery;7.0;183425;425.0;http://www.imdb.com/title/tt0118655/
Before Sunrise;8.1;183288;395.0;http://www.imdb.com/title/tt0112471/
Valkyrie;7.1;183247;440.0;http://www.imdb.com/title/tt0985699/
Rango;7.2;183208;337.0;http://www.imdb.com/title/tt1192628/
The Big Short;7.8;182983;374.0;http://www.imdb.com/title/tt1596363/
RoboCop;6.2;182899;630.0;http://www.imdb.com/title/tt1234721/
Hook;6.7;182802;363.0;http://www.imdb.com/title/tt0102057/
The Holiday;6.9;182757;483.0;http://www.imdb.com/title/tt0457939/
Kung Fu Panda 2;7.3;182718;209.0;http://www.imdb.com/title/tt1302011/
Ghost Rider;5.2;182661;681.0;http://www.imdb.com/title/tt0259324/
A Few Good Men;7.6;181879;319.0;http://www.imdb.com/title/tt0104257/
The Lone Ranger;6.5;181792;711.0;http://www.imdb.com/title/tt1210819/
Clerks;7.8;181749;615.0;http://www.imdb.com/title/tt0109445/
Dogma;7.4;181737;1015.0;http://www.imdb.com/title/tt0120655/
Snowpiercer;7.0;181472;514.0;http://www.imdb.com/title/tt1706620/
Grown Ups;6.0;181443;311.0;http://www.imdb.com/title/tt1375670/
Mrs. Doubtfire;6.9;181380;223.0;http://www.imdb.com/title/tt0107614/
Austin Powers: The Spy Who Shagged Me;6.6;181225;784.0;http://www.imdb.com/title/tt0145660/
Final Destination;6.7;181058;674.0;http://www.imdb.com/title/tt0195714/
End of Watch;7.7;181025;336.0;http://www.imdb.com/title/tt1855199/
Contagion;6.6;180479;411.0;http://www.imdb.com/title/tt1598778/
The Fast and the Furious: Tokyo Drift;6.0;179500;378.0;http://www.imdb.com/title/tt0463985/
The Passion of the Christ;7.1;179235;2814.0;http://www.imdb.com/title/tt0335345/
Philadelphia;7.7;178731;261.0;http://www.imdb.com/title/tt0107818/
Bad Boys II;6.6;178126;511.0;http://www.imdb.com/title/tt0172156/
Bridge of Spies;7.6;178118;355.0;http://www.imdb.com/title/tt3682448/
Identity;7.3;177828;714.0;http://www.imdb.com/title/tt0309698/
Planet of the Apes;5.7;177725;1368.0;http://www.imdb.com/title/tt0133152/
Escape Plan;6.7;177653;279.0;http://www.imdb.com/title/tt1211956/
The Road;7.3;177401;504.0;http://www.imdb.com/title/tt0898367/
The Adventures of Tintin;7.4;177383;447.0;http://www.imdb.com/title/tt0983193/
Munich;7.6;176936;824.0;http://www.imdb.com/title/tt0408306/
The Tourist;6.0;176598;374.0;http://www.imdb.com/title/tt1243957/
